"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","RECOMMENDATION_1","CONFIDENCE_1","RECOMMENDATION_2","CONFIDENCE_2","RECOMMENDATION_3","CONFIDENCE_3"
"90158.00","21.907","7260.418","SE","1.00","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","T","T","T","T","Investimento Fundos_commodities","0.853232","Investimento Fundos_cambiais","0.840419",,
"90158.00","21.907","7260.418","SE","1.00","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","F","T","F","F",,,,,,
"90197.00","30.342","7712.144","NE","1.00","F","F","F","F","T","F","F","T","T","F","T","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"90216.00","47.162","6617.687","NE","1.00","F","F","T","F","F","T","F","F","F","F","T","F","F","T","F","F","F","F","F","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"90245.00","40.436","6332.207","NE","0.00","F","F","F","F","F","F","F","F","F","T","F","F","F","T","T","T","T","T","T","T",,,,,,
"90250.00","46.654","7089.643","CO","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"90254.00","45.05","6616.482","CO","1.00","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","T","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"90255.00","28.094","6544.725","NE","0.00","T","T","T","T","F","F","F","T","F","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"90258.00","56.685","8741.015","SE","1.00","T","T","T","T","F","T","F","T","F","F","F","F","F","F","F","F","F","T","F","T","Investimento CDB","0.879625","Investimento LCI","0.855166","Investimento Fundos_cambiais","0.845941"
"90260.00","42.62","7429.475","N","0.00","F","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",,,,,,
"90262.00","28.595","8003.32","CO","1.00","T","T","T","T","F","F","F","F","F","F","F","T","T","T","T","T","F","F","T","T",,,,,,
"90268.00","25.416","8797.253","NE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",,,,,,
"90273.00","56.449","7048.278","SE","0.00","F","F","F","F","T","T","T","T","T","F","F","F","F","F","T","F","F","F","T","T","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"90275.00","25.304","8060.926","NE","1.00","F","F","F","F","F","F","F","T","F","T","F","F","T","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"90287.00","23.297","8681.848","S","0.00","T","T","T","T","T","T","T","T","T","F","T","F","F","F","T","F","F","F","T","T","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"90288.00","39.472","7372.008","SE","0.00","F","F","F","F","T","T","T","F","F","F","F","F","F","F","T","F","T","T","T","T","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"90303.00","46.327","8158.078","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90310.00","27.361","6541.807","SE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T","F",,,,,,
"90321.00","35.858","6812.376","SE","1.00","F","F","T","T","F","F","F","T","F","T","F","T","T","T","T","T","F","F","F","F","seguro auto","0.917863","seguro vida Emp","0.915192",,
"90324.00","38.077","6172.268","CO","1.00","F","F","F","F","T","T","T","T","T","F","F","F","F","F","F","F","F","T","T","T","Emprestimo _educacao","0.887269",,,,
"90351.00","36.409","7718.998","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","T","T","F","F","F","F","F","T","F",,,,,,
"90358.00","39.344","7976.197","SE","0.00","F","F","F","F","T","T","T","F","F","F","T","F","T","F","F","F","T","T","T","T","Investimento Poupanca","0.855811","Investimento LCA","0.805595",,
"90415.00","42.974","7788.55","S","1.00","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","T","T","F","Investimento Fundos_commodities","0.868172","Investimento Fundos_cambiais","0.86016","Investimento Poupanca","0.837582"
"90425.00","28.463","7405.357","SE","0.00","T","T","T","T","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90430.00","44.658","7573.414","NE","1.00","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F","F","F","F","T","F",,,,,,
"90438.00","53.854","6723.413","S","1.00","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90446.00","34.294","8041.741","NE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"90480.00","59.221","7649.305","NE","0.00","F","F","F","T","F","F","F","F","F","F","T","F","T","T","F","T","F","F","F","F","Emprestimo _consignado","0.953515","seguro vida PF","0.834343",,
"90482.00","18.562","6920.596","SE","1.00","T","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","T","F",,,,,,
"90484.00","50.575","7740.892","SE","0.00","T","T","T","T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","T","Investimento CDB","0.804809",,,,
"90492.00","21.644","7087.737","SE","0.00","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"90507.00","34.471","7547.717","CO","1.00","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90518.00","21.683","7367.867","SE","1.00","F","F","F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","T","F",,,,,,
"90536.00","36.318","6335.934","CO","1.00","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90545.00","43.762","7485.492","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"90569.00","37.978","8538.78","NE","0.00","F","F","F","F","F","T","T","F","T","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_cambiais","0.936571","Investimento LCA","0.847374",,
"90576.00","47.731","7648.22","S","1.00","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F",,,,,,
"90582.00","44.56","7168.285","NE","0.00","F","T","F","T","T","F","T","F","F","F","F","F","F","F","F","F","F","T","F","F","seguro vida PF","0.889935","Investimento Fundos_commodities","0.887491","seguro auto","0.887013"
"90587.00","49.578","9131.68","SE","0.00","F","F","F","T","T","T","F","F","T","F","F","F","T","F","F","F","F","F","T","F","Investimento LCI","0.940767","Investimento LCA","0.840717",,
"90604.00","58.412","9845.573","CO","0.00","F","T","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F",,,,,,
"90624.00","56.316","7976.253","N","0.00","F","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.853232","Investimento Fundos_cambiais","0.840419",,
"90630.00","31.407","7097.207","SE","1.00","F","F","F","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"90641.00","55.879","8560.656","S","0.00","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T",,,,,,
"90643.00","42.396","7513.889","N","1.00","F","F","F","F","F","F","T","F","F","F","F","F","F","T","T","T","T","T","T","T","Investimento Fundos_commodities","0.853232","Investimento Fundos_cambiais","0.840419",,
"90645.00","28.759","8267.298","SE","0.00","F","F","T","T","T","T","F","T","F","F","F","F","F","T","F","F","F","F","T","F","Investimento LCI","0.960196","Investimento Poupanca","0.920938","seguro auto","0.920324"
"90654.00","20.465","6362.418","NE","1.00","F","T","F","T","T","T","T","F","F","T","F","F","F","T","F","F","T","T","T","T","seguro vida PF","0.894459","seguro auto","0.891161",,
"90661.00","55.169","7683.118","NE","1.00","F","T","F","F","F","F","F","F","F","F","T","F","F","T","T","T","T","T","T","T","Seguro Residencial","0.811143",,,,
"90665.00","18.304","8009.245","SE","1.00","F","F","T","F","F","F","F","F","F","T","T","F","F","F","T","F","F","F","F","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"90679.00","26.934","7726.839","SE","0.00","F","F","T","F","T","T","T","F","F","T","F","F","F","F","F","F","T","T","T","T","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"90686.00","38.629","4851.971","SE","0.00","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F",,,,,,
"90688.00","36.804","6951.189","SE","1.00","F","F","F","F","F","F","F","F","F","T","T","F","F","T","T","T","T","T","T","T",,,,,,
"90692.00","29.176","6376.347","SE","1.00","F","F","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","T","T","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"90708.00","27.03","9011.889","NE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90746.00","65.933","7919.003","SE","0.00","F","F","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","T","F","F",,,,,,
"90759.00","39.944","7884.836","N","1.00","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","F",,,,,,
"90762.00","56.411","5673.527","NE","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90792.00","59.857","8274.504","SE","1.00","F","F","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","T","T","F","Investimento Fundos_commodities","0.928339","Investimento Fundos_cambiais","0.912595",,
"90822.00","23.98","6843.271","NE","1.00","F","F","F","F","F","F","F","F","F","F","T","F","T","T","T","T","T","T","T","T",,,,,,
"90831.00","45.184","6758.793","SE","0.00","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.853232","Investimento Fundos_cambiais","0.840419",,
"90841.00","50.967","7594.897","CO","1.00","F","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"90841.00","50.967","7594.897","CO","1.00","F","F","F","F","F","F","T","F","F","F","T","F","F","F","T","F","F","F","F","F",,,,,,
"90841.00","50.967","7594.897","CO","1.00","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F","F","F","F","F","F",,,,,,
"90841.00","50.967","7594.897","CO","1.00","F","F","F","F","T","T","T","T","T","T","T","F","F","F","T","F","F","F","F","F",,,,,,
"90841.00","22.11","6616.129","N","1.00","F","T","F","T","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","seguro vida PF","0.889935","seguro auto","0.887013",,
"90841.00","22.11","6616.129","N","1.00","F","T","F","T","F","F","T","F","F","F","T","F","F","F","T","F","F","F","F","F","seguro vida PF","0.889935","seguro auto","0.887013",,
"90841.00","22.11","6616.129","N","1.00","F","T","F","T","T","T","T","T","T","T","T","F","F","F","F","F","F","F","F","F","seguro vida PF","0.889935","seguro auto","0.887013",,
"90841.00","22.11","6616.129","N","1.00","F","T","F","T","T","T","T","T","T","T","T","F","F","F","T","F","F","F","F","F","seguro vida PF","0.889935","seguro auto","0.887013",,
"90849.00","26.766","7053.801","CO","0.00","F","T","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_cambiais","0.949838","Investimento Poupanca","0.92233",,
"90854.00","45.74","6586.84","SE","1.00","F","T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.868172","Investimento Fundos_cambiais","0.86016","Investimento Poupanca","0.837582"
"90856.00","28.702","7152.684","CO","0.00","T","T","T","T","T","F","F","F","F","F","T","F","T","F","F","F","F","T","T","T","Emprestimo _educacao","0.887269","Investimento Fundos_commodities","0.819101","Investimento LCI","0.810674"
"90858.00","24.607","7285.151","SE","1.00","T","T","T","T","F","F","F","F","T","F","T","T","F","T","F","F","F","F","T","F",,,,,,
"90867.00","32.16","8183.305","CO","0.00","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","T","Investimento CDB","0.803087",,,,
"90881.00","37.337","6476.555","SE","1.00","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90915.00","34.52","7862.008","S","1.00","T","T","F","F","F","F","F","T","T","T","F","F","T","F","F","F","F","F","F","F","Seguro Residencial","0.9496","seguro vida PF","0.942301",,
"90915.00","34.52","7862.008","S","1.00","T","T","F","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F","F","Seguro Residencial","0.9496","seguro vida PF","0.942301",,
"90915.00","34.52","7862.008","S","1.00","T","T","F","F","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","Seguro Residencial","0.9496","seguro vida PF","0.942301",,
"90915.00","34.52","7862.008","S","1.00","T","T","F","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","Seguro Residencial","0.9496","seguro vida PF","0.942301",,
"90915.00","19.741","7359.733","CO","1.00","F","F","F","F","F","F","F","T","T","T","F","F","T","F","F","F","F","F","F","F",,,,,,
"90915.00","19.741","7359.733","CO","1.00","F","F","F","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F","F",,,,,,
"90915.00","19.741","7359.733","CO","1.00","F","F","F","F","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F",,,,,,
"90915.00","19.741","7359.733","CO","1.00","F","F","F","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"90933.00","54.029","5559.735","NE","1.00","F","F","F","F","T","T","T","T","T","F","F","F","T","F","F","F","F","T","T","T","Emprestimo _educacao","0.887269",,,,
"90934.00","20.536","7185.293","SE","0.00","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","T","F","F","Investimento Fundos_commodities","0.822053","Investimento LCI","0.819812","Investimento Poupanca","0.814433"
"90961.00","39.263","7493.355","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90961.00","39.263","7493.355","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"90961.00","39.263","7493.355","SE","1.00","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90961.00","39.263","7493.355","SE","1.00","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"90961.00","41.696","9092.769","SE","0.00","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90961.00","41.696","9092.769","SE","0.00","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"90961.00","41.696","9092.769","SE","0.00","T","T","T","T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"90961.00","41.696","9092.769","SE","0.00","T","T","T","T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"90963.00","62.929","7221.029","CO","0.00","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"90987.00","48.103","8218.681","S","1.00","F","F","F","F","F","T","F","F","F","F","T","F","F","T","T","T","T","T","T","T","Investimento LCI","0.826283","Investimento Fundos_cambiais","0.822335",,
"90993.00","39.208","6383.94","CO","1.00","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"91000.00","42.58","6703.09","N","1.00","T","T","T","T","F","T","F","F","F","F","T","F","F","T","T","T","T","T","T","T","Investimento LCI","0.826283","Investimento Fundos_cambiais","0.822335",,
"91003.00","36.034","8195.978","S","0.00","F","F","T","F","F","F","F","F","F","F","F","F","T","F","F","T","T","F","F","F","Seguro Residencial","0.871907","Investimento CDB","0.834699","seguro vida Emp","0.822707"
"91006.00","29.155","8389.763","SE","1.00","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T","F","F","F","Investimento LCI","0.866924","Investimento CDB","0.834699","Investimento Fundos","0.803279"
"91006.00","29.155","8389.763","SE","1.00","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","Investimento LCI","0.866924",,,,
"91006.00","29.155","8389.763","SE","1.00","F","T","F","F","F","F","T","F","F","F","T","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"91006.00","29.155","8389.763","SE","1.00","F","T","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"91006.00","26.932","7113.567","SE","1.00","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T","F","F","F","Investimento LCI","0.866924","Investimento CDB","0.834699","Investimento Fundos","0.803279"
"91006.00","26.932","7113.567","SE","1.00","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","Investimento LCI","0.866924",,,,
"91006.00","26.932","7113.567","SE","1.00","F","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"91006.00","26.932","7113.567","SE","1.00","F","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"91007.00","32.438","7152.744","CO","0.00","T","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"91016.00","33.978","7956.183","SE","1.00","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"91023.00","30.632","6986.622","SE","1.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"91030.00","33.316","8150.579","NE","0.00","F","F","F","F","T","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.822053","Investimento LCI","0.819812","Investimento Poupanca","0.814433"
"91055.00","22.998","8868.139","CO","0.00","F","F","F","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F",,,,,,
"91072.00","45.343","7011.099","NE","1.00","F","F","F","F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",,,,,,
"91078.00","32.109","9152.471","SE","1.00","F","F","F","F","F","F","F","T","T","F","F","F","T","F","F","F","F","T","T","T","Emprestimo _educacao","0.887269",,,,
"91079.00","29.361","7700.53","SE","1.00","T","T","T","T","F","F","T","F","T","F","F","T","T","T","T","T","F","F","T","T","Investimento Fundos_commodities","0.853232","Investimento Fundos_cambiais","0.840419",,
"91095.00","50.06","7088.242","NE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",,,,,,
"91116.00","24.692","7398.817","SE","0.00","T","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.887491",,,,
"91117.00","56.436","8525.743","N","1.00","F","F","F","F","T","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","Investimento LCI","0.940767","Investimento LCA","0.840717",,
"91117.00","56.436","8525.743","N","1.00","F","F","F","F","T","T","F","F","T","F","F","F","F","F","F","F","F","T","F","F","Investimento LCI","0.940767","Investimento LCA","0.840717",,
"91117.00","56.436","8525.743","N","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"91117.00","56.436","8525.743","N","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F",,,,,,
"91117.00","35.729","7965.968","NE","0.00","T","F","F","T","T","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","seguro vida PF","0.950225","seguro vida Emp","0.944348","Investimento LCI","0.940767"
"91117.00","35.729","7965.968","NE","0.00","T","F","F","T","T","T","F","F","T","F","F","F","F","F","F","F","F","T","F","F","seguro vida PF","0.950225","seguro vida Emp","0.944348","Investimento LCI","0.940767"
"91117.00","35.729","7965.968","NE","0.00","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","seguro vida PF","0.950225","seguro vida Emp","0.944348",,
"91117.00","35.729","7965.968","NE","0.00","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","seguro vida PF","0.950225","seguro vida Emp","0.944348",,
"91135.00","32.108","6516.415","S","0.00","F","F","F","F","F","F","F","F","F","F","F","T","F","F","T","F","F","F","T","T","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"91136.00","43.081","8612.93","SE","1.00","F","T","F","F","F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F",,,,,,
"91148.00","18.738","8521.735","SE","0.00","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F",,,,,,
"91162.00","38.239","7283.151","NE","1.00","F","F","F","F","F","F","F","F","T","F","T","F","T","F","F","F","F","F","F","F",,,,,,
"91164.00","51.399","5816.72","SE","1.00","F","F","F","F","T","T","T","T","T","T","T","T","F","T","F","F","F","F","F","F",,,,,,
"91170.00","39.721","7574.437","N","1.00","T","T","T","T","T","F","F","F","T","F","F","T","T","T","T","T","F","F","F","F",,,,,,
"91170.00","39.721","7574.437","N","1.00","T","T","T","T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"91170.00","39.721","7574.437","N","1.00","T","T","T","T","F","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F",,,,,,
"91170.00","39.721","7574.437","N","1.00","T","T","T","T","F","F","F","F","F","T","T","F","F","F","F","F","F","F","T","F",,,,,,
"91170.00","30.176","7909.881","SE","1.00","F","F","F","F","T","F","F","F","T","F","F","T","T","T","T","T","F","F","F","F",,,,,,
"91170.00","30.176","7909.881","SE","1.00","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"91170.00","30.176","7909.881","SE","1.00","F","F","F","F","F","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F",,,,,,
"91170.00","30.176","7909.881","SE","1.00","F","F","F","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","T","F",,,,,,
"91172.00","33.216","7771.437","S","0.00","F","F","F","F","T","T","T","T","F","F","F","F","F","F","F","T","T","T","T","T","Investimento Poupanca","0.946621","Emprestimo _pessoal","0.850508","Emprestimo _consignado","0.83672"
"91182.00","18.779","7819.886","NE","1.00","F","T","F","F","T","T","T","T","T","T","T","F","F","F","F","F","F","T","F","T","Investimento CDB","0.89923","Emprestimo _educacao","0.801184",,
"91185.00","28.112","8203.999","NE","0.00","F","F","F","T","F","F","F","T","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"91186.00","58.804","7443.042","SE","1.00","T","T","T","T","T","F","T","T","T","F","F","T","T","T","T","T","F","F","F","F","Investimento Fundos_commodities","0.991672",,,,
"91205.00","52.799","7684.034","CO","1.00","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"91208.00","54.741","9449.529","S","0.00","F","F","F","F","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F",,,,,,
"91211.00","41.035","7080.314","N","1.00","T","T","T","T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","T",,,,,,
"91214.00","24.819","8458.378","S","1.00","F","F","F","F","T","T","T","T","T","T","T","F","T","F","F","F","F","F","T","F",,,,,,
"91215.00","36.863","8363.848","NE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"91220.00","31.975","7334.65","N","1.00","T","T","T","T","F","T","F","T","F","F","F","T","F","F","F","F","F","F","T","F","Investimento LCI","0.855166","Investimento Fundos_cambiais","0.845941","Investimento Poupanca","0.83441"
"91254.00","44.786","7081.052","CO","1.00","F","F","T","F","T","T","F","T","T","F","F","F","T","F","F","F","F","T","T","F","Investimento LCI","0.986975","Seguro Residencial","0.882474","seguro vida Emp","0.828179"
"91255.00","50.53","7939.112","S","0.00","F","F","F","F","F","F","T","F","F","T","F","F","T","F","F","F","F","F","F","F",,,,,,
"91266.00","27.223","8082.866","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","T","F","F","F","F","F","T","T","F",,,,,,
"91270.00","44.82","7648.165","SE","0.00","T","T","T","T","F","T","F","F","F","F","F","F","T","T","F","F","F","T","F","T","Investimento CDB","0.879625","Emprestimo _educacao","0.801184",,
"91271.00","21.324","6606.198","NE","1.00","F","T","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","Seguro Residencial","0.811143",,,,
"91276.00","27.854","6891.503","S","1.00","T","T","T","T","T","F","T","F","T","F","F","F","T","F","F","F","F","F","F","T","Investimento Fundos_commodities","0.955828","Investimento CDB","0.885276","Investimento LCA","0.844724"
"91292.00","25.984","7206.87","SE","0.00","F","F","F","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","T","F",,,,,,
"91298.00","18.229","8095.968","CO","1.00","T","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.831425","Investimento Fundos_cambiais","0.820611",,
"91300.00","59.702","6638.347","S","1.00","T","T","T","T","F","F","F","T","T","F","F","T","T","T","T","T","F","F","F","F",,,,,,
"91304.00","34.126","7935.043","S","0.00","F","F","F","F","F","T","F","F","F","T","T","F","F","F","F","F","F","F","F","F",,,,,,
"91314.00","38.517","7544.198","S","1.00","F","F","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.928339","Investimento Fundos_cambiais","0.912595",,
"91322.00","49.00","9940.111","SE","0.00","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F","F","F","T","F","F",,,,,,
"91327.00","27.461","7445.439","S","1.00","T","T","T","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"91332.00","44.152","7070.66","SE","1.00","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","T","F","T","Investimento CDB","0.879625","Emprestimo _educacao","0.801184",,
"91342.00","34.141","7041.323","S","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"91342.00","34.141","7041.323","S","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T",,,,,,
"91342.00","34.141","7041.323","S","1.00","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","T","Investimento LCI","0.826283","Investimento Fundos_cambiais","0.822335",,
"91342.00","34.141","7041.323","S","1.00","F","F","F","F","F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","T",,,,,,
"91342.00","49.261","7500.024","NE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"91342.00","49.261","7500.024","NE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T",,,,,,
"91342.00","49.261","7500.024","NE","0.00","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","T","Investimento LCI","0.826283","Investimento Fundos_cambiais","0.822335",,
"91342.00","49.261","7500.024","NE","0.00","F","F","F","F","F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","T",,,,,,
"91344.00","32.002","6931.236","SE","0.00","T","F","F","F","F","F","F","T","T","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"91363.00","47.826","6220.673","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",,,,,,
"91368.00","25.478","7065.947","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F",,,,,,
